isolate_id	inferred_year	run_accession	sample_accession	experiment_accession	study_accession	scientific_name	fastq_1	fastq_2	submitted_fastq_1	submitted_fastq_2	bam_ftp
134022-19	2019	ERR10176791	SAMEA111331053	ERX9713260	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/091/ERR10176791/ERR10176791_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/091/ERR10176791/ERR10176791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176791/134022-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176791/134022-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/091/ERR10176791.bam
134488-18	2018	ERR10176794	SAMEA111331056	ERX9713263	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/094/ERR10176794/ERR10176794_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/094/ERR10176794/ERR10176794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176794/134488-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176794/134488-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/094/ERR10176794.bam
135331-19	2019	ERR10176798	SAMEA111331060	ERX9713267	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/098/ERR10176798/ERR10176798_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/098/ERR10176798/ERR10176798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176798/135331-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176798/135331-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/098/ERR10176798.bam
135499-18	2018	ERR10176799	SAMEA111331061	ERX9713268	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176799/ERR10176799_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176799/ERR10176799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176799/135499-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176799/135499-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/099/ERR10176799.bam
135714-19	2019	ERR10176801	SAMEA111331063	ERX9713270	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10176801/ERR10176801_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10176801/ERR10176801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176801/135714-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176801/135714-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR10176801.bam
138038-19	2019	ERR10176812	SAMEA111331074	ERX9713281	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/012/ERR10176812/ERR10176812_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/012/ERR10176812/ERR10176812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176812/138038-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176812/138038-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/012/ERR10176812.bam
138120-19	2019	ERR10176813	SAMEA111331075	ERX9713282	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10176813/ERR10176813_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/013/ERR10176813/ERR10176813_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176813/138120-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176813/138120-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/013/ERR10176813.bam
138129-18	2018	ERR10176814	SAMEA111331076	ERX9713283	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10176814/ERR10176814_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/014/ERR10176814/ERR10176814_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176814/138129-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176814/138129-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/014/ERR10176814.bam
138432-18	2018	ERR10176815	SAMEA111331077	ERX9713284	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176815/ERR10176815_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176815/ERR10176815_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176815/138432-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176815/138432-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/015/ERR10176815.bam
138502-19	2019	ERR10176816	SAMEA111331078	ERX9713285	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/016/ERR10176816/ERR10176816_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/016/ERR10176816/ERR10176816_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176816/138502-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176816/138502-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/016/ERR10176816.bam
139865-18	2018	ERR10176822	SAMEA111331084	ERX9713291	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/022/ERR10176822/ERR10176822_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/022/ERR10176822/ERR10176822_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176822/139865-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176822/139865-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/022/ERR10176822.bam
140726-19	2019	ERR10176824	SAMEA111331086	ERX9713293	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176824/ERR10176824_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176824/ERR10176824_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176824/140726-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176824/140726-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/024/ERR10176824.bam
141714-18	2018	ERR10176830	SAMEA111331092	ERX9713299	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176830/ERR10176830_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176830/ERR10176830_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176830/141714-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176830/141714-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/030/ERR10176830.bam
141842-19	2019	ERR10176831	SAMEA111331093	ERX9713300	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/031/ERR10176831/ERR10176831_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/031/ERR10176831/ERR10176831_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176831/141842-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176831/141842-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/031/ERR10176831.bam
143362-18	2018	ERR10176835	SAMEA111331097	ERX9713304	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176835/ERR10176835_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176835/ERR10176835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176835/143362-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176835/143362-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/035/ERR10176835.bam
143490-18	2018	ERR10176836	SAMEA111331098	ERX9713305	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10176836/ERR10176836_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10176836/ERR10176836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176836/143490-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176836/143490-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/036/ERR10176836.bam
145233-18	2018	ERR10176839	SAMEA111331101	ERX9713308	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10176839/ERR10176839_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10176839/ERR10176839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176839/145233-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176839/145233-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/039/ERR10176839.bam
146081-19-1	2019	ERR10176844	SAMEA111331106	ERX9713313	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10176844/ERR10176844_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/044/ERR10176844/ERR10176844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176844/146081-19-1_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176844/146081-19-1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/044/ERR10176844.bam
146081-19-3	2019	ERR10176847	SAMEA111331109	ERX9713316	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/047/ERR10176847/ERR10176847_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/047/ERR10176847/ERR10176847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176847/146081-19-3_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176847/146081-19-3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/047/ERR10176847.bam
146081-19-8	2019	ERR10176852	SAMEA111331114	ERX9713321	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/052/ERR10176852/ERR10176852_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/052/ERR10176852/ERR10176852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176852/146081-19-8_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176852/146081-19-8_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/052/ERR10176852.bam
150832-18	2018	ERR10176862	SAMEA111331124	ERX9713331	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10176862/ERR10176862_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10176862/ERR10176862_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176862/150832-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176862/150832-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/062/ERR10176862.bam
700887-20	2020	ERR10176877	SAMEA111331149	ERX9713346	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10176877/ERR10176877_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10176877/ERR10176877_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176877/700887-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176877/700887-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/077/ERR10176877.bam
700926-20	2020	ERR10176880	SAMEA111331152	ERX9713349	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/080/ERR10176880/ERR10176880_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/080/ERR10176880/ERR10176880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176880/700926-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176880/700926-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/080/ERR10176880.bam
700992-20	2020	ERR10176883	SAMEA111331155	ERX9713352	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/083/ERR10176883/ERR10176883_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/083/ERR10176883/ERR10176883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176883/700992-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176883/700992-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/083/ERR10176883.bam
701117-20	2020	ERR10176887	SAMEA111331159	ERX9713356	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/087/ERR10176887/ERR10176887_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/087/ERR10176887/ERR10176887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176887/701117-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176887/701117-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/087/ERR10176887.bam
701198-20	2020	ERR10176892	SAMEA111331164	ERX9713361	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/092/ERR10176892/ERR10176892_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/092/ERR10176892/ERR10176892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176892/701198-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176892/701198-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/092/ERR10176892.bam
701336-20	2020	ERR10176895	SAMEA111331167	ERX9713364	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/095/ERR10176895/ERR10176895_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/095/ERR10176895/ERR10176895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176895/701336-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176895/701336-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/095/ERR10176895.bam
701377-20	2020	ERR10176896	SAMEA111331168	ERX9713365	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/096/ERR10176896/ERR10176896_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/096/ERR10176896/ERR10176896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176896/701377-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176896/701377-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/096/ERR10176896.bam
701438-20	2020	ERR10176897	SAMEA111331169	ERX9713366	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/097/ERR10176897/ERR10176897_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/097/ERR10176897/ERR10176897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176897/701438-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176897/701438-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/097/ERR10176897.bam
701546-20	2020	ERR10176899	SAMEA111331171	ERX9713368	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176899/ERR10176899_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10176899/ERR10176899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176899/701546-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176899/701546-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/099/ERR10176899.bam
701605-20	2020	ERR10176900	SAMEA111331172	ERX9713369	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR10176900/ERR10176900_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR10176900/ERR10176900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176900/701605-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176900/701605-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR10176900.bam
701664-20	2020	ERR10176902	SAMEA111331174	ERX9713371	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR10176902/ERR10176902_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR10176902/ERR10176902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176902/701664-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176902/701664-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR10176902.bam
701697-20	2020	ERR10176906	SAMEA111331178	ERX9713375	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR10176906/ERR10176906_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR10176906/ERR10176906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176906/701697-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176906/701697-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR10176906.bam
701874-20	2020	ERR10176910	SAMEA111331182	ERX9713379	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/010/ERR10176910/ERR10176910_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/010/ERR10176910/ERR10176910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176910/701874-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176910/701874-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/010/ERR10176910.bam
701887-20	2020	ERR10176911	SAMEA111331183	ERX9713380	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10176911/ERR10176911_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10176911/ERR10176911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176911/701887-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176911/701887-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/011/ERR10176911.bam
701943-20	2020	ERR10176915	SAMEA111331187	ERX9713384	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176915/ERR10176915_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176915/ERR10176915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176915/701943-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176915/701943-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/015/ERR10176915.bam
701992-20	2020	ERR10176917	SAMEA111331189	ERX9713386	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/017/ERR10176917/ERR10176917_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/017/ERR10176917/ERR10176917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176917/701992-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176917/701992-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/017/ERR10176917.bam
702067-20	2020	ERR10176921	SAMEA111331193	ERX9713390	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10176921/ERR10176921_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10176921/ERR10176921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176921/702067-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176921/702067-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/021/ERR10176921.bam
702254-20	2020	ERR10176923	SAMEA111331195	ERX9713392	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10176923/ERR10176923_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/023/ERR10176923/ERR10176923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176923/702254-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176923/702254-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/023/ERR10176923.bam
702313-19	2019	ERR10176924	SAMEA111331196	ERX9713393	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176924/ERR10176924_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176924/ERR10176924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176924/702313-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176924/702313-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/024/ERR10176924.bam
702324-20	2020	ERR10176925	SAMEA111331197	ERX9713394	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10176925/ERR10176925_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/025/ERR10176925/ERR10176925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176925/702324-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176925/702324-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/025/ERR10176925.bam
702344-20	2020	ERR10176927	SAMEA111331199	ERX9713396	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/027/ERR10176927/ERR10176927_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/027/ERR10176927/ERR10176927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176927/702344-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176927/702344-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/027/ERR10176927.bam
702354-20	2020	ERR10176928	SAMEA111331200	ERX9713397	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/028/ERR10176928/ERR10176928_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/028/ERR10176928/ERR10176928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176928/702354-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176928/702354-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/028/ERR10176928.bam
702412-20	2020	ERR10176930	SAMEA111331202	ERX9713399	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176930/ERR10176930_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/030/ERR10176930/ERR10176930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176930/702412-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176930/702412-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/030/ERR10176930.bam
702635-20	2020	ERR10176938	SAMEA111331210	ERX9713407	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/038/ERR10176938/ERR10176938_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/038/ERR10176938/ERR10176938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176938/702635-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176938/702635-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/038/ERR10176938.bam
702827-20	2020	ERR10176943	SAMEA111331215	ERX9713412	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10176943/ERR10176943_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10176943/ERR10176943_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176943/702827-20_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176943/702827-20_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/043/ERR10176943.bam
